row_id,row_hash,shard_month,collected_date_jst,collected_at_jst,normalized_at_jst,source,source_phase,collector_stage,canonical_property_name,source_property_name,property_identity_match,source_property_id,source_slug_or_code,checkin,checkout,stay_nights,group_adults,no_rooms,group_children,currency,language,stay_scope,availability_status,sold_out_status,normalized_total_price,normalized_total_price_source,normalized_total_price_basis,normalized_total_price_confidence,basis_confidence,basis_note,source_primary_price,source_secondary_price_or_adder,source_computed_total,source_tax_or_fee_classification,source_classification,is_price_usable_for_dp_direct,is_price_usable_for_dp_directional,is_price_excluded_from_dp,dp_exclusion_reason,warning_flags,source_report_path,source_csv_path,debug_artifact_path,schema_version
2026-07-23|booking|ONSEN & STAY OAKHILL|onsen-amp-stay-oakhill|2026-07-29|2026-07-30|2_adults_1_room_1_night,3d35f3ecdd39c7792be672e4ece3c58160b6a536146e2e08aaf3689c177e638f,2026_07,2026-07-23,2026-07-23T10:00:03+09:00,2026-07-23T10:00:03+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ONSEN & STAY OAKHILL,ONSEN & STAY OAKHILL,true,onsen-amp-stay-oakhill,onsen-amp-stay-oakhill,2026-07-29,2026-07-30,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,16225,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,16225,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_100003/booking/onsen-amp-stay-oakhill_2026-07-29,zao_local_history_v1
2026-07-23|booking|吉田屋|ji-tian-wu-shan-xing-shi|2026-07-31|2026-08-01|2_adults_1_room_1_night,9a5f4454bb6c30473a2e177110ecb81a045ec5d25a1616457ac2bd425857ccc7,2026_07,2026-07-23,2026-07-23T10:00:03+09:00,2026-07-23T10:00:03+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,吉田屋,吉田屋,true,ji-tian-wu-shan-xing-shi,ji-tian-wu-shan-xing-shi,2026-07-31,2026-08-01,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,16830,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,16830,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_100003/booking/ji-tian-wu-shan-xing-shi_2026-07-31,zao_local_history_v1
2026-07-23|jalan|ペンションぷうたろう|yad394784|2026-07-24|2026-07-25|2_adults_1_room_1_night,1a18a1b592d1fa56ee464dec77a56be29b1167837dcfaee856f3596503322d83,2026_07,2026-07-23,2026-07-23T10:00:03+09:00,2026-07-23T10:00:03+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,ペンションぷうたろう,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad394784,yad394784,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,sold_out,sold_out,,,missing_or_unclear,insufficient,insufficient,selected_date_calendar_sold_out,,,,missing_or_unclear,jalan_sold_out_excluded,false,false,true,sold_out_without_price,page_chrome_coupon_or_discount_evidence;tax_included_total_not_confirmed,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_100003/jalan/classification_decisions/yad394784_2026-07-24.json,zao_local_history_v1
2026-07-23|booking|蔵王四季のホテル|zao-shiki-no|2026-07-28|2026-07-29|2_adults_1_room_1_night,642edb9801cf76eea44310137b9a849b3d27d852543c1d697d7c23f7136e048d,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,蔵王四季のホテル,蔵王四季のホテル,true,zao-shiki-no,zao-shiki-no,2026-07-28,2026-07-29,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,34100,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,34100,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/zao-shiki-no_2026-07-28,zao_local_history_v1
2026-07-23|booking|HAMMOND|hammond-takamiya|2026-07-27|2026-07-28|2_adults_1_room_1_night,d1bc5bfee8ca92b3ac5d431fd1bdd5ac930a14bbe0f97dcb8414754c73402589,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,HAMMOND,HAMMOND,true,hammond-takamiya,hammond-takamiya,2026-07-27,2026-07-28,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,11667,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,11667,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/hammond-takamiya_2026-07-27,zao_local_history_v1
2026-07-23|booking|三浦屋|japanese-hostel-miuraya|2026-07-29|2026-07-30|2_adults_1_room_1_night,77630f1026429b0a6b03ca05bfd5c7727859f48a26c3ff4939132fd6aab1a86c,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-29,2026-07-30,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,14596,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,14596,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/japanese-hostel-miuraya_2026-07-29,zao_local_history_v1
2026-07-23|booking|ＫＫＲ蔵王 白銀荘|kkrzaohakuginso|2026-07-30|2026-07-31|2_adults_1_room_1_night,b3bc1b09db215741547ce5f15e4ad1e67d715262d776fe907fde008cf618c2d1,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ＫＫＲ蔵王 白銀荘,ＫＫＲ蔵王 白銀荘,true,kkrzaohakuginso,kkrzaohakuginso,2026-07-30,2026-07-31,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,23700,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,23700,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/kkrzaohakuginso_2026-07-30,zao_local_history_v1
2026-07-23|booking|名湯リゾート ルーセントタカミヤ|lucent-takamiya|2026-07-26|2026-07-27|2_adults_1_room_1_night,235cba6ea3ae62354d620a57d0e580961ac5542cd9dfb183fe9f9944ff5ad43b,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,名湯リゾート ルーセントタカミヤ,名湯リゾート ルーセントタカミヤ,true,lucent-takamiya,lucent-takamiya,2026-07-26,2026-07-27,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,21450,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,21450,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/lucent-takamiya_2026-07-26,zao_local_history_v1
2026-07-23|booking|ロッジまつぽっくり|matsupokkuri|2026-07-25|2026-07-26|2_adults_1_room_1_night,ca2f6eddf0d5c86a9a8bdc3d9e73de649d662a946f8ac4d21b567ba6041ca746,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ロッジまつぽっくり,ロッジまつぽっくり,true,matsupokkuri,matsupokkuri,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,15000,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=excluded_family_or_suite_room;booking_room_type_excluded_from_two_person_dp,15000,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,excluded_room_type_family_or_suite,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis=excluded_family_or_suite_room;room_basis_unknown_or_excluded",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/matsupokkuri_2026-07-25,zao_local_history_v1
2026-07-23|booking|三浦屋|japanese-hostel-miuraya|2026-07-31|2026-08-01|2_adults_1_room_1_night,323f91b120cdcf23c36102e774fb6a2460aa8dfa70123f1559282484dbca2aa1,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-31,2026-08-01,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,15491,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,15491,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/booking/japanese-hostel-miuraya_2026-07-31,zao_local_history_v1
2026-07-23|jalan|名湯舎 創|yad396378|2026-07-24|2026-07-25|2_adults_1_room_1_night,8146cff87c0689ade3c2d3726070bfed5dd5f84e842165b0e239e9a427ee8fae,2026_07,2026-07-23,2026-07-23T12:00:06+09:00,2026-07-23T12:00:06+09:00,jalan,AUTO-RUNNER10X,integrated_jalan_bounded_live,名湯舎 創,国内旅行・海外旅行や宿・ホテルの宿泊予約はじゃらんnet　～日本最大級の宿・ホテル予約サイト～,true,yad396378,yad396378,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available,not_sold_out_confirmed,,,missing_or_unclear,C,C,"Price visible, meal_basis=confirmed_room_only, but room_basis=excluded_large_room (large_or_triple_or_quad_room_token_detected); excluded from two-person-standard DP per confirmed policy.",11550,,,tax_included_total,jalan_room_type_excluded,false,false,true,excluded_room_type_large,selected_plan_coupon_or_discount_evidence;meal_basis_confirmed_room_only;meal_basis=confirmed_room_only;excluded_room_type_large;room_basis=excluded_large_room,,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/auto-runner-market-refresh-rotating/20260723_120006/jalan/classification_decisions/yad396378_2026-07-24.json,zao_local_history_v1
2026-07-23|booking|HAMMOND|hammond-takamiya|2026-07-24|2026-07-25|2_adults_1_room_1_night,a9e680d8af5d9b706cf4a112a0362158fb3a82298972aea93a4c54edd5e634fa,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,HAMMOND,HAMMOND,true,hammond-takamiya,hammond-takamiya,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,11667,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,11667,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|ONSEN & STAY OAKHILL|onsen-amp-stay-oakhill|2026-07-24|2026-07-25|2_adults_1_room_1_night,0055893883addafb14c7889e8bc1bfea5b0d4be78928fff185662c324ab7cd95,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ONSEN & STAY OAKHILL,ONSEN & STAY OAKHILL,true,onsen-amp-stay-oakhill,onsen-amp-stay-oakhill,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,visible_no_safe_price,not_sold_out,,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,room_basis=unknown_room_basis;booking_room_type_excluded_from_two_person_dp,,,,official_visible_adder_not_available,booking_room_type_excluded,false,false,true,unknown_room_basis_excluded,room_basis=unknown_room_basis;room_basis_unknown_or_excluded,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|吉田屋|ji-tian-wu-shan-xing-shi|2026-07-24|2026-07-25|2_adults_1_room_1_night,f87d4b252dd02d308d33ff557c04520d65f7920de693c857dfbf8ec30e95a529,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,吉田屋,吉田屋,true,ji-tian-wu-shan-xing-shi,ji-tian-wu-shan-xing-shi,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,20592,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=probable_two_person_standard_room;booking 2-adult search no exclusion; directional visible price signal,20592,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_probable,false,true,false,,room_basis_probable_two_person_standard;room_basis=probable_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|HAMMOND|hammond-takamiya|2026-07-25|2026-07-26|2_adults_1_room_1_night,e2b58672de17dc28ccfadfb490ffeb01c029b0567c8e5e85399bca3e8d5fb519,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,HAMMOND,HAMMOND,true,hammond-takamiya,hammond-takamiya,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,19812,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,19812,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|ONSEN & STAY OAKHILL|onsen-amp-stay-oakhill|2026-07-25|2026-07-26|2_adults_1_room_1_night,bbefd77c34fe7cf1c1fb0012229ba01bb5d9a93214778278c67680465fb2c997,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ONSEN & STAY OAKHILL,ONSEN & STAY OAKHILL,true,onsen-amp-stay-oakhill,onsen-amp-stay-oakhill,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,23027,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,23027,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|吉田屋|ji-tian-wu-shan-xing-shi|2026-07-25|2026-07-26|2_adults_1_room_1_night,c6aef4cdba156bafe8434dc76bc46b761a562c14bb589801755f730f5705a4f0,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,吉田屋,吉田屋,true,ji-tian-wu-shan-xing-shi,ji-tian-wu-shan-xing-shi,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,21622,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,21622,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|HAMMOND|hammond-takamiya|2026-07-26|2026-07-27|2_adults_1_room_1_night,bd8da9045b8b6800a7bb2f518c9633099b81c10cb718c7e8f84ad3c6eebe8aca,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,HAMMOND,HAMMOND,true,hammond-takamiya,hammond-takamiya,2026-07-26,2026-07-27,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,11667,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,11667,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|ONSEN & STAY OAKHILL|onsen-amp-stay-oakhill|2026-07-26|2026-07-27|2_adults_1_room_1_night,e886914ef09bcdfc38a35ec876eca3fa03993a14819d26a59a551f73ef53e30b,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ONSEN & STAY OAKHILL,ONSEN & STAY OAKHILL,true,onsen-amp-stay-oakhill,onsen-amp-stay-oakhill,2026-07-26,2026-07-27,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,16225,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,16225,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/reports/source-discovery/pricing_critical_competitor_recrawl_20260723_133625.json,,zao_local_history_v1
2026-07-23|booking|三浦屋|japanese-hostel-miuraya|2026-07-24|2026-07-25|2_adults_1_room_1_night,e581a5cf5b1e36089241717acabc3bf28e3e6366ffd02f18547c47440ea5b20a,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,14321,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,14321,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/pricing-critical-recrawl/20260723_133506/own/japanese-hostel-miuraya_2026-07-24,zao_local_history_v1
2026-07-23|booking|ホテル喜らく|xi-raku|2026-07-24|2026-07-25|2_adults_1_room_1_night,5e06a137f1eca09a4445c8b4162aec0550880b3ac85743211fd61da19681b2ba,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ホテル喜らく,ホテル喜らく,true,xi-raku,xi-raku,2026-07-24,2026-07-25,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,13405,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,13405,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/pricing-critical-recrawl/20260723_133506/own/xi-raku_2026-07-24,zao_local_history_v1
2026-07-23|booking|三浦屋|japanese-hostel-miuraya|2026-07-25|2026-07-26|2_adults_1_room_1_night,b5e2ebd5ff0e4ead0f4e62a9ee41011e39d8676f288cce8d5bcd37311d126cc2,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,19125,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,19125,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/pricing-critical-recrawl/20260723_133506/own/japanese-hostel-miuraya_2026-07-25,zao_local_history_v1
2026-07-23|booking|ホテル喜らく|xi-raku|2026-07-25|2026-07-26|2_adults_1_room_1_night,787313eba87f94d8d8757b3c84b497edff815d484787959e62a6612c6b9d7afd,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,ホテル喜らく,ホテル喜らく,true,xi-raku,xi-raku,2026-07-25,2026-07-26,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,19514,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,19514,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/pricing-critical-recrawl/20260723_133506/own/xi-raku_2026-07-25,zao_local_history_v1
2026-07-23|booking|三浦屋|japanese-hostel-miuraya|2026-07-26|2026-07-27|2_adults_1_room_1_night,dfca5566ba661f36701114342c26d46bcbac3bac57ca154954224fab5763dc6f,2026_07,2026-07-23,2026-07-23T13:35:06+09:00,2026-07-23T13:35:06+09:00,booking,AUTO-RUNNER08X,booking_preview_gated_live,三浦屋,三浦屋,true,japanese-hostel-miuraya,japanese-hostel-miuraya,2026-07-26,2026-07-27,1,2,1,0,JPY,ja,2_adults_1_room_1_night,available_price_basis,not_sold_out,14940,booking_visible_price_candidate,visible_booking_price_directional_only,B,B,meal_basis=assumed_room_only;room_basis=confirmed_two_person_standard_room;directional visible price signal,14940,,,official_visible_adder_not_available,booking_assumed_room_only_two_person_standard,false,true,false,,"Rendered page exposed candidate price and date/person/room basis signals; still feasibility-only, not DB-safe collector output.;room_basis_confirmed_two_person_standard;room_basis=confirmed_two_person_standard_room",,,/Users/gini/Documents/ZMI/zao-market-intelligence/.data/debug/pricing-critical-recrawl/20260723_133506/own/japanese-hostel-miuraya_2026-07-26,zao_local_history_v1
